tweet_id,tweet_text,fecha_creacion,num_likes,num_retweets,idioma,nombre_usuario,texto_limpio,longitud_tweet,num_palabras,es_retweet,contiene_url,num_menciones,num_hashtags,num_exclamaciones,categoria_longitud,contiene_ayuda,dia_semana,hora_dia
914278688144883713,"RT @joebereta: Hey @realDonaldTrump you're a real piece of shit. 
You'll go down in history as such.
Hey, everyone else, be better than the…",2017-10-01 00:00:00+00:00,0,169,en,grizzy_m,hey you re a real piece of shit you ll go down in history as such hey everyone else be better than the,142,23,1,0,2,0,0,Medio,0,Sunday,0
914278695657000960,"RT @Newsweek: Meet Carmen Yulín Cruz, the woman taking on Donald Trump after Hurricane Maria https://t.co/d1Adsyfswr https://t.co/GHBkmBUkOG",2017-10-01 00:00:02+00:00,0,32,en,harva352,meet carmen yulín cruz the woman taking on donald trump after hurricane maria,140,13,1,1,1,0,0,Medio,0,Sunday,0
914278688144883713,"RT @joebereta: Hey @realDonaldTrump you're a real piece of shit. 
You'll go down in history as such.
Hey, everyone else, be better than the…",2017-10-01 00:00:00+00:00,0,169,en,grizzy_m,hey you re a real piece of shit you ll go down in history as such hey everyone else be better than the,142,23,1,0,2,0,0,Medio,0,Sunday,0
914278695657000960,"RT @Newsweek: Meet Carmen Yulín Cruz, the woman taking on Donald Trump after Hurricane Maria https://t.co/d1Adsyfswr https://t.co/GHBkmBUkOG",2017-10-01 00:00:02+00:00,0,32,en,harva352,meet carmen yulín cruz the woman taking on donald trump after hurricane maria,140,13,1,1,1,0,0,Medio,0,Sunday,0
914278698769174528,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 00:00:02+00:00,0,1583,en,orlisara0927,u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,140,18,1,0,1,0,0,Medio,1,Sunday,0
914278708663521280,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:05+00:00,0,723,en,RiseUpAbove,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278709976195073,RT @DeptofDefense: .@USNationalGuard troops assist in providing food at various points throughout the #USVI 🇻🇮 #HurricaneMaria #ReliefEffor…,2017-10-01 00:00:05+00:00,0,446,en,SBrazius,troops assist in providing food at various points throughout the usvi hurricanemaria reliefeffor,140,13,1,0,2,3,0,Medio,1,Sunday,0
914278719048552449,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 00:00:07+00:00,0,3525,en,Ionaonie,we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,140,23,1,0,1,0,0,Medio,1,Sunday,0
914278725646200832,RT @EricBlake12: First Atlantic break since August 23! Rather impressive stretch of advisories #Harvey #Irma #Jose #Katia #Lee #Maria https…,2017-10-01 00:00:09+00:00,0,45,en,AwaretoBeware,first atlantic break since august rather impressive stretch of advisories harvey irma jose katia lee maria https,140,17,1,1,1,6,1,Medio,0,Sunday,0
914278733128830976,"@70NEWS1 @wordpressdotcom Absolutely not true. #fakenews
https://t.co/KmVH9QA42N",2017-10-01 00:00:11+00:00,0,0,en,NedSparks,absolutely not true fakenews,81,4,0,1,2,1,0,Corto,0,Sunday,0
914278738791038976,RT @cnni: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/vuJu…,2017-10-01 00:00:12+00:00,0,89,en,News365247live,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278739390820352,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 00:00:12+00:00,0,1550,en,carvedk,it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,144,22,1,1,1,1,0,Medio,0,Sunday,0
914278743794954243,RT @ChiefPentSpox: .@DeptofDefense #HurricaneMaria #ReliefEfforts continue 24/7 in #PuertoRico &amp; #VirginIslands. For the latest visit: http…,2017-10-01 00:00:13+00:00,0,407,en,JoanneMSlaught3,hurricanemaria reliefefforts continue in puertorico amp virginislands for the latest visit http,144,12,1,1,2,4,0,Medio,1,Sunday,0
914278745090949121,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/5ivx2…,2017-10-01 00:00:13+00:00,0,543,en,abdoulrahman_i,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278759817027586,"#psychicleo #hurricanemaria #puertorico #trump Remember, all of the horrible things @realDonaldTrump has done and said in November! https://t.co/eRTfR8cWuj",2017-10-01 00:00:17+00:00,0,0,en,TheRealLeoBrown,psychicleo hurricanemaria puertorico trump remember all of the horrible things has done and said in november,155,16,0,1,1,4,1,Medio,1,Sunday,0
914278760207339520,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 00:00:17+00:00,0,3525,en,TrzcinskiRegina,we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,140,23,1,0,1,0,0,Medio,1,Sunday,0
914278764128948225,"RT @kujakupoet: @ABC 16% of #PuertoRico 's people have diabetes compared to 10% of US in general. W/o power or ice, insulin is going bad. h…",2017-10-01 00:00:18+00:00,0,1,en,her_lisa,of puertorico s people have diabetes compared to of us in general w o power or ice insulin is going bad h,140,22,1,0,2,1,0,Medio,0,Sunday,0
914278765399744513,RT @danpfeiffer: Here's a list of verified GoFundMe campaigns for victims of Hurricane Maria: https://t.co/KgqjyTEjdL,2017-10-01 00:00:18+00:00,0,888,en,Readnknitndrink,here s a list of verified gofundme campaigns for victims of hurricane maria,117,13,1,1,1,0,0,Medio,0,Sunday,0
914278767383777281,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 00:00:19+00:00,0,3525,en,ShowMe_Logic,we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,140,23,1,0,1,0,0,Medio,1,Sunday,0
914278770860634112,"RT @AlexiatheRook: I'm gonna do a thing to help out!
Even though I'm sick. I'll do 5 icons to whoever donates $10+ &amp; DMs me with proof of d…",2017-10-01 00:00:20+00:00,0,1,en,InkSpilledSafe,i m gonna do a thing to help out even though i m sick i ll do icons to whoever donates amp dms me with proof of d,145,28,1,0,1,0,1,Medio,1,Sunday,0
914278772538593281,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:20+00:00,0,723,en,amer1canw0man,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278786635636737,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:23+00:00,0,723,en,abrwnigrl,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278789185703936,RT @FoxNews: .@fema's response to aftermath of Hurricane Maria in Puerto Rico #FoxReport https://t.co/YcQygsoEgP https://t.co/oa7VsJit4h,2017-10-01 00:00:24+00:00,0,278,en,Michael68409196,s response to aftermath of hurricane maria in puerto rico foxreport,136,11,1,1,2,1,0,Medio,0,Sunday,0
914278792717389824,"RT @AP: For some Puerto Ricans, Hurricane Maria is a reminder of 'second-class' status in America. https://t.co/W3NqrNJDUt",2017-10-01 00:00:25+00:00,0,365,en,EverydayAllDay,for some puerto ricans hurricane maria is a reminder of second class status in america,122,15,1,1,1,0,0,Medio,0,Sunday,0
914278797205168128,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:26+00:00,0,723,en,vkodyte7,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278798417432576,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 00:00:26+00:00,0,4585,en,davemshaw93,harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,140,21,1,0,1,0,0,Medio,0,Sunday,0
914278799881134080,RT @kikehndez: 100% of the profits are going to those directly affected by Hurricane Maria in PR! 🙏🏼🇵🇷 https://t.co/Pugcqify64 https://t.co…,2017-10-01 00:00:27+00:00,0,319,en,WildHorseFDN,of the profits are going to those directly affected by hurricane maria in pr,140,14,1,1,1,0,1,Medio,0,Sunday,0
914278821993558023,RT @thejointstaff: #GenDunford on the @deptofdefense commitment to the people of #PuertoRico following #HurricaneMaria. https://t.co/5CYp42…,2017-10-01 00:00:32+00:00,0,546,en,candice52012445,gendunford on the commitment to the people of puertorico following hurricanemaria,140,11,1,1,2,3,0,Medio,0,Sunday,0
914278826628325377,RT @Reuters: Factbox: Relief efforts in Puerto Rico after Hurricane Maria https://t.co/A0LNYqm5ai https://t.co/hTOzLurCTk,2017-10-01 00:00:33+00:00,0,69,en,mcwilkins63,factbox relief efforts in puerto rico after hurricane maria,121,9,1,1,1,0,0,Medio,1,Sunday,0
914278827001569286,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:33+00:00,0,723,en,Ruby_Malka,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278829216198656,RT @NASAEarth: #HurricaneMaria's torrential rainfall measured from space. https://t.co/oXjOincrKY https://t.co/DbaJQGxOHn,2017-10-01 00:00:34+00:00,0,486,en,myrnaly123,hurricanemaria s torrential rainfall measured from space,121,7,1,1,1,1,0,Medio,0,Sunday,0
914278829702602752,Puerto Rico could feel the effects of Hurricane Maria for decades.. https://t.co/q8OOkYqPRC,2017-10-01 00:00:34+00:00,0,0,en,sharebossindia,puerto rico could feel the effects of hurricane maria for decades,91,11,0,1,0,0,0,Corto,0,Sunday,0
914278829958590465,RT @AynRandPaulRyan: 2- This is 5 days after Hurricane Maria hit Puerto Rico. Others on the call: https://t.co/geJvXDsgr4,2017-10-01 00:00:34+00:00,0,997,en,deploycatattack,this is days after hurricane maria hit puerto rico others on the call,121,13,1,1,1,0,0,Medio,0,Sunday,0
914278833997647872,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 00:00:35+00:00,0,4586,en,AnnGartland,harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,140,21,1,0,1,0,0,Medio,0,Sunday,0
914278840054059008,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:36+00:00,0,723,en,Wineguy_69,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278844047282176,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:37+00:00,0,723,en,Houseofmokes,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278852238573569,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:39+00:00,0,723,en,SCCDP,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278852293042177,"RT @marymauldin: HERE!!!! #CROOKS #PuertoRico #GraftGreed

Been reporting all morning! 

#Teamsters Argue 4 More $$$ In This TRAGEDY
https:…",2017-10-01 00:00:39+00:00,0,30,en,malibujonfanti,here crooks puertorico graftgreed been reporting all morning teamsters argue more in this tragedy https,145,15,1,1,1,4,5,Medio,0,Sunday,0
914278852603424768,"Hurricane Maria’s death toll in Puerto Rico is higher than official count, experts say https://t.co/uoj6NjaQWq",2017-10-01 00:00:39+00:00,2,1,en,nancyjeanbird,hurricane maria s death toll in puerto rico is higher than official count experts say,110,15,0,1,0,0,0,Medio,0,Sunday,0
914278855812222976,"RT @EjHirschberger: Curt Schilling in Puerto Rico: Trump Provided Speedy Relief, But Execution on the Ground... https://t.co/njTqI3rE6I by…",2017-10-01 00:00:40+00:00,0,16,en,statum_mike,curt schilling in puerto rico trump provided speedy relief but execution on the ground by,139,15,1,1,1,0,0,Medio,1,Sunday,0
914278858156896257,RT @thehill: Trump hits NFL players again while Puerto Rico recovers from Hurricane Maria https://t.co/yqUJig7JEs https://t.co/Y5dUpY0ayU,2017-10-01 00:00:40+00:00,0,65,en,MrsManOfSteele,trump hits nfl players again while puerto rico recovers from hurricane maria,137,12,1,1,1,0,0,Medio,0,Sunday,0
914278862862905344,"RT @LeoDiCaprio: Proud to support @Ricky_Martin’s efforts w/ @habitatpr, @WeCareSolar &amp; @MusicforRelief for Hurricane Maria relief: https:/…",2017-10-01 00:00:42+00:00,0,2042,en,Kate_W_Official,proud to support s efforts w amp for hurricane maria relief https,144,12,1,1,5,0,0,Medio,1,Sunday,0
914278865069006848,Hurricane Maria a reminder of 'second-class' status for some https://t.co/r6lHMcI4Yf #SmartNews,2017-10-01 00:00:42+00:00,0,0,en,denuribe73,hurricane maria a reminder of second class status for some smartnews,95,11,0,1,0,1,0,Corto,0,Sunday,0
914278865400365056,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:42+00:00,0,723,en,ana_cd,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278870617960451,RT @kikehndez: 100% of the profits are going to those directly affected by Hurricane Maria in PR! 🙏🏼🇵🇷 https://t.co/Pugcqify64 https://t.co…,2017-10-01 00:00:43+00:00,0,319,en,mrmarkpotts,of the profits are going to those directly affected by hurricane maria in pr,140,14,1,1,1,0,1,Medio,0,Sunday,0
914278875470864384,"RT @USNavy: Today's photos of day: #USNavy’s Hurricane #Maria relief ops in #PuertoRico and #Dominica.
ℹ️ info and ⬇️ download: https://t.c…",2017-10-01 00:00:45+00:00,0,1843,en,ONealDennis,today s photos of day usnavy s hurricane maria relief ops in puertorico and dominica ℹ info and download,141,19,1,1,1,4,0,Medio,1,Sunday,0
914278878868312065,RT @kikehndez: 100% of the profits are going to those directly affected by Hurricane Maria in PR! 🙏🏼🇵🇷 https://t.co/Pugcqify64 https://t.co…,2017-10-01 00:00:45+00:00,0,319,en,GersonBorrero,of the profits are going to those directly affected by hurricane maria in pr,140,14,1,1,1,0,1,Medio,0,Sunday,0
914278880088698880,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 00:00:46+00:00,0,3525,en,JoshInCali,we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,140,23,1,0,1,0,0,Medio,1,Sunday,0
914278881741459456,"RT @PressSec: ""It is not the critic who counts...credit belongs to the man actually in the arena"" -TR
Proud of our military &amp; first respond…",2017-10-01 00:00:46+00:00,0,1086,en,BlanchJohnson,it is not the critic who counts credit belongs to the man actually in the arena tr proud of our military amp first respond,145,24,1,0,1,0,0,Medio,0,Sunday,0
914278882068615168,RT @CBPFlorida: U.S. Customs and Border Protection Air and Marine Operations delivering supplies supporting response efforts in Puerto Rico…,2017-10-01 00:00:46+00:00,0,1583,en,Alexs1776,u s customs and border protection air and marine operations delivering supplies supporting response efforts in puerto rico,140,18,1,0,1,0,0,Medio,1,Sunday,0
914278883809140736,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 00:00:47+00:00,0,1550,en,SociallySherri,it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,144,22,1,1,1,1,0,Medio,0,Sunday,0
914278894559260672,Doing more and environmental safe than @realDonaldTrump https://t.co/BNHIkMgWJc,2017-10-01 00:00:49+00:00,0,0,en,stevemacwv,doing more and environmental safe than,79,6,0,1,1,0,0,Corto,0,Sunday,0
914278897176514560,RT @thehill: Trump hits NFL players again while Puerto Rico recovers from Hurricane Maria https://t.co/yqUJig7JEs https://t.co/Y5dUpY0ayU,2017-10-01 00:00:50+00:00,0,65,en,fireballgrace,trump hits nfl players again while puerto rico recovers from hurricane maria,137,12,1,1,1,0,0,Medio,0,Sunday,0
914278899114180609,"@realDonaldTrump Look, dipshit. https://t.co/Gr4muqQpNu",2017-10-01 00:00:50+00:00,0,0,en,VincentEFXP,look dipshit,55,2,0,1,1,0,0,Corto,0,Sunday,0
914278902482264064,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:51+00:00,0,723,en,marigold1154,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278903090425858,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",2017-10-01 00:00:51+00:00,0,4639,en,satirist_indian,crews worked together with the and members of local police fire and government to distribut,140,15,1,0,4,3,0,Medio,0,Sunday,0
914278904487120896,"Paul Krugman tweeted that ""Trumpie"" was responsible for cholera outbreak in Puerto Rico. One problem: https://t.co/Yhie4lyn9W",2017-10-01 00:00:51+00:00,0,0,en,grateful_gary,paul krugman tweeted that trumpie was responsible for cholera outbreak in puerto rico one problem,125,15,0,1,0,0,0,Medio,0,Sunday,0
914278905275666432,"RT @StevenTDennis: Parents not getting enough water for their babies in Puerto Rico. 
Hurricane Maria hit 9 days ago. https://t.co/CTRdHrsG…",2017-10-01 00:00:52+00:00,0,1952,en,Camilasofia_16,parents not getting enough water for their babies in puerto rico hurricane maria hit days ago,141,16,1,1,1,0,0,Medio,1,Sunday,0
914278908719071233,Shes a lib following the directions of Schumer and Pelosi https://t.co/VcG11skBWw,2017-10-01 00:00:52+00:00,0,0,en,buhbyeobama17,shes a lib following the directions of schumer and pelosi,81,10,0,1,0,0,0,Corto,0,Sunday,0
914278912498089984,RT @CNN: This 15-year-old boy in Puerto Rico is raising funds for solar lamps to help people affected by Hurricane Maria https://t.co/xeeE2…,2017-10-01 00:00:53+00:00,0,723,en,AnnaGaiter,this year old boy in puerto rico is raising funds for solar lamps to help people affected by hurricane maria,140,20,1,1,1,0,0,Medio,1,Sunday,0
914278912976461824,Have you heard from Puertorrican Rep. Congressman Labrador from #Idaho regarding his parents' and his birthplace PR? after#Hurricane Maria?,2017-10-01 00:00:53+00:00,0,0,en,JACOSTALEZCANO,have you heard from puertorrican rep congressman labrador from idaho regarding his parents and his birthplace pr afterhurricane maria,139,19,0,0,0,2,0,Medio,0,Sunday,0
914278916847681536,RT @WorldVisionUSA: #HurricaneMaria left #PuertoRico potentially facing months without power. Help our relief efforts; DONATE: https://t.co…,2017-10-01 00:00:54+00:00,0,11,en,LaurieKoehn,hurricanemaria left puertorico potentially facing months without power help our relief efforts donate,140,13,1,1,1,2,0,Medio,1,Sunday,0
914278922824638464,"RT @HillaryClinton: President Trump, Sec. Mattis, and DOD should send the Navy, including the USNS Comfort, to Puerto Rico now. These are A…",2017-10-01 00:00:56+00:00,0,89163,en,mr_baez15,president trump sec mattis and dod should send the navy including the usns comfort to puerto rico now these are a,140,21,1,0,1,0,0,Medio,0,Sunday,0
914278923458023424,"RT @RedNationRising: Puerto Rican truck driver union is on strike refusing to deliver federal aid, demanding higher wages. President Trump…",2017-10-01 00:00:56+00:00,0,275,en,HawleysJadefav,puerto rican truck driver union is on strike refusing to deliver federal aid demanding higher wages president trump,139,18,1,0,1,0,0,Medio,1,Sunday,0
914278923776774144,"RT @AynRandPaulRyan: 5 - Meaning until Monday the 25th, (nearly a WEEK after Hurricane Maria made landfall), the WH had no plans to make an…",2017-10-01 00:00:56+00:00,0,1733,en,deploycatattack,meaning until monday the th nearly a week after hurricane maria made landfall the wh had no plans to make an,140,21,1,0,1,0,0,Medio,0,Sunday,0
914278924556914688,RT @fema: It’s been 10 days since #Maria made landfall in the USVI &amp; Puerto Rico. Track progress made so far on our timeline: https://t.co/…,2017-10-01 00:00:56+00:00,0,1550,en,FredBoness,it s been days since maria made landfall in the usvi amp puerto rico track progress made so far on our timeline,144,22,1,1,1,1,0,Medio,0,Sunday,0
914278934388236289,RT @cnni: More than 95% of customers are without regular electricity service in Puerto Rico 10 days after Hurricane Maria hit https://t.co/…,2017-10-01 00:00:59+00:00,0,116,en,soapdemon34,more than of customers are without regular electricity service in puerto rico days after hurricane maria hit,140,17,1,1,1,0,0,Medio,0,Sunday,0
914278935374032896,"RT @USCGSoutheast: .@USCG crews worked together with the @RedCross, @fema, and members of local #police, #fire and #government to distribut…",2017-10-01 00:00:59+00:00,0,4639,en,primfreak,crews worked together with the and members of local police fire and government to distribut,140,15,1,0,4,3,0,Medio,0,Sunday,0
914278935495667712,RT @PaganJohanne: Right in front of my sister @michipagan house in #SanJuan #PuertoRico #HurricaneMaria https://t.co/kgb0wlp8mq,2017-10-01 00:00:59+00:00,0,2,en,olfashdeb,right in front of my sister house in sanjuan puertorico hurricanemaria,127,11,1,1,2,3,0,Medio,0,Sunday,0
914278938104430594,"RT @Rasmussen_Poll: After #Harvey, #Irma, #Maria, Most Say #Hurricane Season is Worse This Year... https://t.co/SgtUDR96wn https://t.co/6qa…",2017-10-01 00:00:59+00:00,0,3,en,irvingact3,after harvey irma maria most say hurricane season is worse this year,140,12,1,1,1,4,0,Medio,0,Sunday,0
914278938909831168,RT @WCKitchen: Support our #ChefsForPuertoRico providing meals to #HurricaneMaria victims. Donate now: https://t.co/jys67EFgtc. @chefjosean…,2017-10-01 00:01:00+00:00,0,3019,en,PoliticalAnt,support our chefsforpuertorico providing meals to hurricanemaria victims donate now,140,10,1,1,2,2,0,Medio,1,Sunday,0
914278950439936000,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 00:01:02+00:00,0,4586,en,solwrld_,harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,140,21,1,0,1,0,0,Medio,0,Sunday,0
914278955636658178,RT @Panoptico787: Amen. 🇵🇷❤️😜 @DavidBegnaud #HurricaneMaria #PuertoRico #davidbegnaud @CBSNews @NicolettaSun https://t.co/GQLlmjdyP0,2017-10-01 00:01:04+00:00,0,1,en,elcoqueton,amen hurricanemaria puertorico davidbegnaud,132,4,1,1,4,3,0,Medio,0,Sunday,0
914278956936957957,"RT @AP: For some Puerto Ricans, Hurricane Maria is a reminder of 'second-class' status in America. https://t.co/W3NqrNJDUt",2017-10-01 00:01:04+00:00,0,365,en,rizbut,for some puerto ricans hurricane maria is a reminder of second class status in america,122,15,1,1,1,0,0,Medio,0,Sunday,0
914325557726384128,"RT @LOLGOP: Just another Puerto Rican who wants everything done for them, according to Trump. https://t.co/9QbyeLs35o",2017-10-01 03:06:14+00:00,0,965,en,coricvstro,just another puerto rican who wants everything done for them according to trump,117,13,1,1,1,0,0,Medio,0,Sunday,3
914325560934981633,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:06:15+00:00,0,639,en,_13thofmay,lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,140,21,1,0,1,0,0,Medio,1,Sunday,3
914325574063214592,"RT @ramonashelburne: There are those who inexplicably don't believe how bad the crisis in Puerto Rico is. I hope they see this. 
https://t.…",2017-10-01 03:06:18+00:00,0,158,en,TheNumbers_Guy,there are those who inexplicably don t believe how bad the crisis in puerto rico is i hope they see this,141,21,1,1,1,0,0,Medio,0,Sunday,3
914325574444871681,"RT @jaketapper: 1/ More than 9 days after Hurricane Maria tore through the U.S. Virgin Islands, most of that US territory remains without p…",2017-10-01 03:06:18+00:00,0,650,en,Leslie17Debbie,more than days after hurricane maria tore through the u s virgin islands most of that us territory remains without p,140,21,1,0,1,0,0,Medio,0,Sunday,3
914325582728486912,RT @brontyman: 'As If Puerto Rico Did Not Exist.' Hurricane Maria Is a Reminder of 'Second-Class' Status for Some - TIME https://t.co/LFgsQ…,2017-10-01 03:06:20+00:00,0,3,en,yayayarndiva,as if puerto rico did not exist hurricane maria is a reminder of second class status for some time,140,19,1,1,1,0,0,Medio,0,Sunday,3
914325592450961418,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 03:06:23+00:00,0,3525,en,Winking_Buddha,we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,140,23,1,0,1,0,0,Medio,1,Sunday,3
914325609278529536,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:06:27+00:00,0,4585,en,MDMixx46,harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,140,21,1,0,1,0,0,Medio,0,Sunday,3
914325611396648960,"RT @ABC: Harrowing drone footage shows a neighborhood of San Juan, Puerto Rico, in aftermath of Hurricane Maria. ""Ghost town covered in sew…",2017-10-01 03:06:27+00:00,0,4585,en,ToniCarron,harrowing drone footage shows a neighborhood of san juan puerto rico in aftermath of hurricane maria ghost town covered in sew,140,21,1,0,1,0,0,Medio,0,Sunday,3
914325634066853889,RT @lilmamaqspice: @RogueSNRadvisor @MaverickofKain Own it @realDonaldTrump ‼️ #HurricaneMaria in #PuertoRico is your #TrumpsKatrina ‼️,2017-10-01 03:06:33+00:00,0,8,en,TurquoiseBlue78,own it hurricanemaria in puertorico is your trumpskatrina,135,8,1,0,4,3,0,Medio,0,Sunday,3
914325635484585984,"RT @cindyrelish: Every time we see this vulgar display of racism, bigotry and plain old bad behavior, I want to scream. Puerto Rico needs h…",2017-10-01 03:06:33+00:00,0,7,en,MikeGre74566192,every time we see this vulgar display of racism bigotry and plain old bad behavior i want to scream puerto rico needs h,140,23,1,0,1,0,0,Medio,0,Sunday,3
914325639016046593,"RT @tedlieu: Dear @POTUS: Before you golf, can you give the frickin order for massive  airlifts of food/water to Puerto Rico? Remember Berl…",2017-10-01 03:06:34+00:00,0,7619,en,40Sara76,dear before you golf can you give the frickin order for massive airlifts of food water to puerto rico remember berl,140,21,1,0,2,0,0,Medio,1,Sunday,3
914325641406885888,RT @KamalaHarris: We can't forget about the US Virgin Islands. Back-to-back storms left many struggling to recover. They also need our help…,2017-10-01 03:06:34+00:00,0,3525,en,lucykpick,we can t forget about the us virgin islands back to back storms left many struggling to recover they also need our help,140,23,1,0,1,0,0,Medio,1,Sunday,3
914325648155570176,"RT @PopCrave: Lady Gaga will be donating $1M to relief efforts for Hurricane Harvey, Irma, José, Maria, and the Mexico City earthquake. htt…",2017-10-01 03:06:36+00:00,0,639,en,chhrismoura,lady gaga will be donating m to relief efforts for hurricane harvey irma josé maria and the mexico city earthquake htt,140,21,1,0,1,0,0,Medio,1,Sunday,3
